,id,place,time,lat,lon,mag,Oceanic
723,724,"6km E of Pahala, Hawaii",1583511853490,19.2113333,-155.4213333,1.68,False
724,725,"42km ENE of Adak, Alaska",1583511689730,52.0616667,-176.1106667,-0.37,False
725,726,"70km NNE of Redoubt Volcano, Alaska",1583511649450,61.0827,-152.3371,0.5,False
726,727,"42km ENE of Adak, Alaska",1583511610190,52.0606667,-176.1101667,0.44,False
727,728,"41km ENE of Adak, Alaska",1583511603210,52.0675,-176.128,0.5,False
728,729,"9km SE of Guanica, Puerto Rico",1583511446610,17.9055,-66.8448,1.94,False
729,730,"5km WSW of Volcano, Hawaii",1583511276330,19.4073334,-155.2881622,1.8,False
730,731,"42km ENE of Adak, Alaska",1583511164840,52.0611667,-176.1143333,0.67,False
731,732,"42km ENE of Adak, Alaska",1583511105020,52.0731667,-176.1298333,0.89,False
732,733,"42km ENE of Adak, Alaska",1583511100380,52.0738333,-176.1171667,0.99,False
733,734,"46km NNE of Redoubt Volcano, Alaska",1583510944202,60.8371,-152.2796,0.6,False
734,735,"40km ENE of Adak, Alaska",1583510936510,52.059,-176.1371667,-0.02,False
735,736,"9km NE of Coso Junction, CA",1583510866570,36.1056667,-117.8795,1.03,False
736,737,"42km ENE of Adak, Alaska",1583510815950,52.077,-176.1313333,0.56,False
737,738,"28km SW of Gustine, CA",1583510728920,37.074,-121.2108333,0.75,False
738,739,"3km N of The Geysers, CA",1583510724410,38.8001667,-122.7525,-0.24,False
739,740,"5km ENE of Pahala, Hawaii",1583510704610,19.2159996,-155.4266663,1.93,False
740,741,"42km ENE of Adak, Alaska",1583510556360,52.0731667,-176.1318333,-0.41,False
741,742,"42km ENE of Adak, Alaska",1583510474040,52.074,-176.1188333,0.55,False
742,743,"43km ENE of Adak, Alaska",1583510442640,52.072,-176.1133333,0.54,False
743,744,"42km ENE of Adak, Alaska",1583510423400,52.0755,-176.1235,0.74,False
744,745,"43km ENE of Adak, Alaska",1583510380740,52.0735,-176.113,0.23,False
745,746,"42km ENE of Adak, Alaska",1583510353890,52.0758333,-176.121,0.3,False
746,747,"41km ENE of Adak, Alaska",1583510215030,52.0556667,-176.1288333,-0.04,False
747,748,"42km ENE of Adak, Alaska",1583510200660,52.0755,-176.119,0.55,False
748,749,"43km ENE of Adak, Alaska",1583510192640,52.0715,-176.1115,0.39,False
749,750,"42km ENE of Adak, Alaska",1583510155000,52.066,-176.111,-0.09,False
750,751,"42km ENE of Adak, Alaska",1583510137480,52.0633333,-176.112,0.3,False
751,752,"42km ENE of Adak, Alaska",1583510128440,52.0671667,-176.1115,0.5,False
752,753,"44km ENE of Adak, Alaska",1583510093010,52.0775,-176.0888333,0.13,False
753,754,"41km ENE of Adak, Alaska",1583510052080,52.0635,-176.1253333,0.27,False
754,755,"42km ENE of Adak, Alaska",1583510041680,52.069,-176.1195,0.65,False
755,756,"4km WSW of Alberto Oviedo Mota, B.C., MX",1583509962710,32.2188333,-115.2065,2.25,False
756,757,"41km ENE of Adak, Alaska",1583509907363,52.0458,-176.1223,4.0,False
757,758,"4km WNW of Anacortes, Washington",1583509801830,48.5201666666667,-122.669166666667,0.93,False
758,759,"20km ESE of Little Lake, CA",1583509725120,35.8525,-117.7106667,0.74,False
759,760,"20km NNE of Packwood, Washington",1583509527290,46.7798333333333,-121.580166666667,0.96,False
760,761,"13km N of Lone Pine, California",1583509397682,36.7275,-118.0589,1.3,False
761,762,"8km S of Idyllwild, CA",1583509171220,33.6655,-116.7145,0.52,False
762,763,"10km NW of Pinnacles, CA",1583509140020,36.6068333,-121.2118333,2.43,False
763,764,"10km NW of Pinnacles, CA",1583509109400,36.6065,-121.2075,1.46,False
764,765,"8km S of Idyllwild, CA",1583509091960,33.6646667,-116.711,0.42,False
765,766,"7km ENE of Pahala, Hawaii",1583507895710,19.2198334,-155.4128265,2.03,False
766,767,"61km SW of Valdez, Alaska",1583507863697,60.7415,-147.1658,3.2,False
767,768,"5km NW of The Geysers, CA",1583507612050,38.8103333,-122.7906647,0.86,False
768,769,"5km NW of The Geysers, CA",1583507534890,38.8091667,-122.791,0.23,False
769,770,"22km E of Little Lake, CA",1583507404640,35.8998333,-117.6723333,0.22,False
770,771,"11km SSW of Lompoc, CA",1583507154050,34.5461667,-120.4868333,1.99,False
771,772,"23km E of Ronan, Montana",1583506932320,47.4901667,-113.7953333,-0.79,False
772,773,"8km E of Pahala, Hawaii",1583506868980,19.2121658,-155.4003296,2.01,False
773,774,"5km NW of The Geysers, CA",1583506774160,38.8108333,-122.7911667,2.04,False
774,775,"33km SSE of Redoubt Volcano, Alaska",1583506396005,60.1943,-152.5674,1.9,False
775,776,"8km SSE of Pahala, Hawaii",1583505839770,19.1346667,-155.4471667,1.87,False
776,777,"2km SW of Pahala, Hawaii",1583505713420,19.187,-155.4966667,1.6,False
777,778,"11km WNW of Smith Valley, Nevada",1583505367041,38.8073,-119.4746,0.8,False
778,779,"3km SE of Lake Henshaw, CA",1583505254110,33.2215,-116.7398333,0.54,False
779,780,"10km NW of Pinnacles, CA",1583505173270,36.6056667,-121.2106667,2.79,False
780,781,"10km SSE of Saray, Turkey",1583504390186,38.5609,44.2183,4.4,False
781,782,"23km ESE of Little Lake, CA",1583504364590,35.8625,-117.6656667,0.75,False
782,783,"30km NNW of Nikiski, Alaska",1583503993087,60.946,-151.5028,1.1,False
783,784,"20km WNW of Searles Valley, CA",1583503521190,35.8145,-117.6193333,1.0,False
784,785,"59km NW of Larsen Bay, Alaska",1583503283431,57.8903,-154.7276,1.6,False
785,786,"5km WNW of The Geysers, CA",1583503251410,38.7916667,-122.811,1.2,False
786,787,"37km S of Morton, Washington",1583502665380,46.2251666666667,-122.199833333333,-0.75,False
787,788,"5km ESE of Lake Henshaw, CA",1583502664250,33.2236667,-116.7171667,0.41,False
788,789,"8km ENE of Pahala, Hawaii",1583502513520,19.2261658,-155.404007,1.84,False
789,790,"22km E of Little Lake, CA",1583502387080,35.949,-117.6581667,0.87,False
790,791,"10km WSW of Blanchard, Oklahoma",1583502186960,35.09883333,-97.76433333,0.8,False
791,792,"11km ENE of Mammoth Lakes, CA",1583501664620,37.6578333,-118.8541667,0.71,False
792,793,"12km ENE of Mammoth Lakes, CA",1583501493490,37.66,-118.8513333,0.27,False
793,794,"115km WNW of Gustavus, Alaska",1583501299257,58.7057,-137.6476,2.7,False
794,795,"34km NNE of Amboy, Washington",1583501219040,46.174,-122.209,0.57,False
795,796,"14km SSW of Searles Valley, CA",1583501152850,35.6508333,-117.4483333,0.72,False
796,797,"22km ESE of Little Lake, CA",1583501057480,35.8856667,-117.6766667,0.58,False
797,798,"12km SSW of Searles Valley, CA",1583500801850,35.6708333,-117.4651667,0.89,False
798,799,"2km W of Semisopochnoi Island, Alaska",1583500672280,51.9546667,179.5615,0.94,False
799,800,"6km WNW of The Geysers, CA",1583500590540,38.8078333,-122.8205,0.27,False
800,801,"14km NE of Redoubt Volcano, Alaska",1583500305070,60.5605,-152.5343333,-0.2,False
801,802,"23km ESE of Little Lake, CA",1583500228770,35.8626667,-117.6641667,0.64,False
802,803,"27km S of Redoubt Volcano, Alaska",1583500084317,60.2411,-152.6622,1.6,False
803,804,"24km ESE of Little Lake, CA",1583499642320,35.8548333,-117.6558333,0.33,False
804,805,"12km ENE of Mammoth Lakes, CA",1583499550980,37.6601667,-118.8498333,0.29,False
805,806,"22km ESE of Little Lake, CA",1583499404380,35.8598333,-117.6823333,0.75,False
806,807,"41km ENE of Adak, Alaska",1583499337980,52.0598333,-176.1233333,-0.42,False
807,808,"66km W of Anchor Point, Alaska",1583499154026,59.7955,-153.0077,1.4,False
808,809,"24km ESE of Hidden Valley Lake, CA",1583498901420,38.7533333,-122.2965,1.27,False
809,810,"67km NE of Talkeetna, Alaska",1583498878051,62.7566,-149.2004,1.8,False
810,811,"38km NNE of Amboy, Washington",1583498877210,46.2018333333333,-122.187333333333,0.06,False
811,812,"49km WNW of Willow, Alaska",1583498609850,61.8978,-150.9263,1.4,False
812,813,"10km NNE of Pinnacles, CA",1583498480620,36.6108333,-121.094,1.42,False
813,814,"22km W of Perry, Utah",1583498458770,41.4763333,-112.306,1.31,False
814,815,"47km SSE of Boca de Yuma, Dominican Republic",1583498443370,17.9558,-68.3765,4.8,False
815,816,"36km NE of Amboy, Washington",1583498440310,46.1756666666667,-122.171166666667,0.1,False
816,817,"23km WSW of Y, Alaska",1583498314846,62.1094,-150.2959,1.7,False
817,818,"28km SW of Talkeetna, Alaska",1583498025388,62.1348,-150.4889,1.5,False
818,819,"24km WSW of Salcha, Alaska",1583497723562,64.4107,-147.3501,1.4,False
819,820,"38km NNE of Amboy, Washington",1583497434830,46.201,-122.180833333333,-0.37,False
820,821,"17km W of Searles Valley, CA",1583497268550,35.7773333,-117.588,1.95,False
821,822,"6km E of Pahala, Hawaii",1583496756060,19.2099991,-155.4178314,2.01,False
822,823,"6km WNW of The Geysers, CA",1583496189130,38.8050003,-122.817337,0.32,False
823,824,"20km SSE of Waimea, Hawaii",1583496156020,19.865,-155.5746667,2.01,False
824,825,"8km NW of The Geysers, CA",1583496133300,38.8321648,-122.819664,0.56,False
825,826,"22km W of Perry, Utah",1583496087400,41.4771667,-112.2976667,0.66,False
826,827,"23km N of Ridgecrest, CA",1583495738430,35.8291667,-117.6511667,0.91,False
827,828,"15km SSE of Guanica, Puerto Rico",1583495360730,17.842,-66.853,2.42,False
828,829,"11km ENE of Mammoth Lakes, CA",1583495331900,37.6573333,-118.8538333,1.62,False
829,830,"6km NW of The Geysers, CA",1583495281260,38.8241653,-122.7969971,0.62,False
830,831,"8km NE of Banning, CA",1583495182760,33.983,-116.8261667,0.76,False
831,832,"24km WNW of Searles Valley, CA",1583494603840,35.8421667,-117.66,1.13,False
832,833,"2km ENE of The Geysers, CA",1583494056680,38.7863333,-122.7341667,-0.08,False
833,834,"25km E of Cherokee, Oklahoma",1583494008659,36.76,-98.06583333,1.93,False
834,835,"2km NE of The Geysers, CA",1583493705140,38.7921677,-122.7371674,1.16,False
835,836,"13km NE of Ridgecrest, CA",1583493410600,35.7051667,-117.5815,0.95,False
836,837,"8km ENE of Pahala, Hawaii",1583493246270,19.2428341,-155.4111633,2.4,False
837,838,"2km NE of The Geysers, CA",1583493229990,38.7891667,-122.735,1.84,False
838,839,"2km NE of The Geysers, CA",1583493113630,38.7903333,-122.737,2.28,False
839,840,"2km SSW of Pahala, Hawaii",1583493111330,19.185667,-155.4881592,2.58,False
840,841,"14km W of Mankato, Kansas",1583492965661,39.7775,-98.3783,2.6,False
841,842,"14km NNW of Montpelier, Idaho",1583492306130,42.4435,-111.3568333,1.69,False
842,843,"39km NE of Amboy, Washington",1583491580170,46.1986666666667,-122.154166666667,-0.1,False
843,844,"60km NNW of Nikiski, Alaska",1583491238884,61.1876,-151.7305,1.4,False
844,845,"13km NNW of Montpelier, Idaho",1583491222020,42.442,-111.3456667,1.65,False
845,846,"3km SSE of Lake Henshaw, CA",1583490999470,33.2173333,-116.7458333,0.41,False
846,847,"17km NNW of Montpelier, Idaho",1583490736650,42.461,-111.3846667,2.03,False
847,848,"3km SE of Lake Henshaw, CA",1583490592890,33.2246667,-116.7383333,0.28,False
848,849,Southwest Indian Ridge,1583490522093,-31.3513,58.3249,5.9,False
849,850,"18km E of Little Lake, CA",1583490219570,35.931,-117.702,0.56,False
850,851,"1km SSE of Pahala, Hawaii",1583490070080,19.1941667,-155.4765,1.84,False
851,852,"4km SW of Volcano, Hawaii",1583490064970,19.4001675,-155.2610016,2.01,False
852,853,"3km SSW of Volcano, Hawaii",1583489955960,19.4063339,-155.2546692,2.01,False
853,854,"31km SSW of White Sulphur Springs, Montana",1583489886410,46.2876667,-111.0733333,1.17,False
854,855,"7km E of Coso Junction, CA",1583489755850,36.0503333,-117.8701667,0.65,False
855,856,"25km E of Cherokee, Oklahoma",1583489685359,36.7625,-98.0675,2.32,False
856,857,"7km S of Indios, Puerto Rico",1583489423520,17.926,-66.8146,3.07,False
857,858,"119km NNW of Talkeetna, Alaska",1583489377586,63.2291,-151.4001,3.5,False
858,859,"18km NW of Parkfield, CA",1583488948440,36.0103333,-120.5755,0.55,False
859,860,"101km NW of Larsen Bay, Alaska",1583488515950,58.2803333,-154.9885,-0.14,False
860,861,"10km WSW of Dillon, Montana",1583487859140,45.1913333,-112.7688333,1.0,False
861,862,"13km WNW of Anza, CA",1583487200090,33.5876667,-116.8076667,0.63,False
862,863,"14km NNW of Montpelier, Idaho",1583486298190,42.4435,-111.3646667,1.91,False
863,864,"256km SSW of Severo-Kuril'sk, Russia",1583486094347,48.5183,154.8684,4.4,False
864,865,"22km SSW of Monroe, Utah",1583484034840,38.4408333,-112.1988333,1.0,False
865,866,"5km WSW of Montreal-Est, Canada",1583482936586,45.6077,-73.5634,2.7,False
866,867,"8km ENE of Pahala, Hawaii",1583482115280,19.2313328,-155.4055023,2.18,False
867,868,"16km SE of Mammoth Lakes, CA",1583481818940,37.5221667,-118.8631667,0.47,False
868,869,"41km ENE of Adak, Alaska",1583481703180,52.054,-176.1268333,-0.54,False
869,870,"5km ESE of La Parguera, Puerto Rico",1583481565070,17.9533,-67.0018,2.35,False
870,871,"41km ENE of Adak, Alaska",1583481549460,52.0448333,-176.1156667,-0.02,False
871,872,"4km SW of Tallaboa, Puerto Rico",1583481025710,17.9633,-66.7393,2.81,False
872,873,"15km SSW of Morton, Washington",1583480962300,46.428,-122.327,0.77,False
873,874,"3km SSW of Cobb, CA",1583480742500,38.7981682,-122.7354965,0.15,False
874,875,"3km NE of The Geysers, CA",1583480715230,38.7970009,-122.7350006,1.16,False
875,876,"41km ENE of Adak, Alaska",1583479942860,52.0495,-176.1251667,-0.27,False
876,877,"35km SSE of Larsen Bay, Alaska",1583479604782,57.2511,-153.7326,2.1,False
877,878,"13km S of Tallaboa, Puerto Rico",1583479519660,17.9633,-66.7321,2.86,False
878,879,"21km S of Trona, CA",1583479478170,35.5781667,-117.4056667,1.06,False
879,880,"41km ENE of Adak, Alaska",1583479093350,52.0473333,-176.1213333,-0.04,False
880,881,"41km ENE of Adak, Alaska",1583479039610,52.0475,-176.1205,-0.35,False
881,882,"41km ENE of Adak, Alaska",1583478958230,52.0478333,-176.1201667,-0.16,False
882,883,"19km N of Beatty, Nevada",1583478298649,37.0817,-116.7404,0.2,False
883,884,"37km NNE of Amboy, Washington",1583477729500,46.1946666666667,-122.1945,-1.05,False
884,885,"14km WNW of Akutan, Alaska",1583477614920,54.1641667,-165.9883333,-0.78,False
885,886,"10km NW of The Geysers, CA",1583477473730,38.8436661,-122.8395004,0.58,False
886,887,"22km S of Morton, Washington",1583477233440,46.3568333333333,-122.328666666667,0.34,False
887,888,"34km N of North Nenana, Alaska",1583477117488,64.8895,-149.1146,1.3,False
888,889,"19km NNE of Dillon, Montana",1583476553160,45.3841667,-112.562,0.39,False
889,890,"17km NNE of Healy, Alaska",1583476538658,63.9967,-148.8218,1.6,False
890,891,"2km NW of The Geysers, CA",1583476294050,38.7891655,-122.7699966,0.45,False
891,892,"7km SSE of Indios, Puerto Rico",1583476285270,17.9273,-66.7945,2.03,False
892,893,"11km NW of Pinnacles, CA",1583476173720,36.6128333,-121.216,0.92,False
893,894,"11km SSE of Guanica, Puerto Rico",1583475954600,17.8733,-66.867,2.39,False
894,895,"22km W of Perry, Utah",1583475828920,41.4743333,-112.3,0.82,False
895,896,"101km NW of Larsen Bay, Alaska",1583475588380,58.2626667,-155.0321667,-0.58,False
896,897,"3km SSE of Guanica, Puerto Rico",1583475481010,17.9453,-66.8983,2.21,False
897,898,"40km WNW of Garland, Utah",1583475414830,41.8613333,-112.619,0.9,False
898,899,"23km W of Perry, Utah",1583474100870,41.483,-112.312,0.94,False
899,900,"92km NNE of Tocopilla, Chile",1583473834371,-21.3087,-69.8881,4.7,False
900,901,"5km ENE of Pahala, Hawaii",1583473385130,19.2193336,-155.4290009,1.81,False
901,902,"6km WNW of Cobb, CA",1583473329970,38.834,-122.7966667,0.24,False
902,903,"3km ESE of Lake Henshaw, CA",1583473299880,33.2306667,-116.7356667,0.73,False
903,904,"12km ENE of Mammoth Lakes, CA",1583472741740,37.662,-118.8471667,0.67,False
904,905,"15km SW of Searles Valley, CA",1583472530090,35.6906667,-117.5356667,0.58,False
905,906,"20km NE of Anchorage, Alaska",1583472157929,61.3216,-149.5849,1.9,False
906,907,"22km N of Ridgecrest, CA",1583472088540,35.8121667,-117.6381667,0.85,False
907,908,"7km WNW of The Geysers, CA",1583471985680,38.8051682,-122.8241653,0.56,False
908,909,"22km W of Perry, Utah",1583471576030,41.4793333,-112.3013333,0.78,False
909,910,"5km S of Guanica, Puerto Rico",1583471409320,17.9236,-66.8986,2.34,False
910,911,"14km S of Borrego Springs, CA",1583470928710,33.1318333,-116.3926667,0.69,False
911,912,"15km SSE of Mammoth Lakes, CA",1583470776600,37.526,-118.8861667,0.21,False
912,913,"22km W of Perry, Utah",1583470626880,41.4758333,-112.307,0.29,False
913,914,"21km W of Perry, Utah",1583470577500,41.474,-112.2926667,0.65,False
914,915,"12km NW of Pinnacles, CA",1583470443030,36.6166667,-121.2226667,2.11,False
915,916,"43km ENE of Adak, Alaska",1583469332830,52.0416667,-176.08,0.01,False
916,917,"15km E of West Yellowstone, Montana",1583469046590,44.6705,-110.9033333,0.64,False
917,918,"21km W of Perry, Utah",1583468982520,41.4736667,-112.3001667,3.04,False
918,919,"23km W of Willard, Utah",1583468939700,41.4801667,-112.2998333,2.95,False
919,920,"8km SE of La Parguera, Puerto Rico",1583468906680,17.9266,-66.986,2.2,False
920,921,"19km ESE of Little Lake, CA",1583468404660,35.879,-117.703,0.4,False
921,922,"7km S of Brawley, CA",1583468287380,32.9125,-115.5231667,1.4,False
922,923,"108km NNW of Larsen Bay, Alaska",1583468163760,58.4201667,-154.7593333,-0.38,False
923,924,"14km ENE of Ridgecrest, CA",1583468124540,35.6856667,-117.5365,0.72,False
924,925,"24km ESE of Anza, CA",1583468063920,33.4691667,-116.4405,0.92,False
925,926,"42km ENE of Adak, Alaska",1583467904440,52.0561667,-176.1128333,0.0,False
926,927,"42km ENE of Adak, Alaska",1583467899250,52.0525,-176.1145,-0.7,False
927,928,"16km S of Guanica, Puerto Rico",1583467501820,17.8231,-66.8888,2.32,False
928,929,"63km SSW of Old Iliamna, Alaska",1583467004926,59.2211,-155.3268,2.0,False
929,930,"20km E of Little Lake, CA",1583466594590,35.9043333,-117.6821667,-0.04,False
930,931,"7km SW of Idyllwild, CA",1583466232240,33.6896667,-116.7701667,0.49,False
931,932,"9km E of Waimea, Hawaii",1583465284690,20.0285,-155.5813333,2.07,False
932,933,"22km W of Perry, Utah",1583465037620,41.4803333,-112.3065,1.68,False
933,934,"42km ENE of Adak, Alaska",1583464533200,52.0668333,-176.1265,0.36,False
934,935,"7km WNW of The Geysers, CA",1583464420390,38.8083333,-122.8236667,1.88,False
935,936,"112km ENE of Cape Yakataga, Alaska",1583464210189,60.5364,-140.6228,1.6,False
936,937,"18km ESE of Little Lake, CA",1583463941950,35.88,-117.7163333,1.66,False
937,938,"26km NNW of Twentynine Palms, CA",1583463882210,34.37,-116.1383333,2.32,False
938,939,"13km NNE of Indio, CA",1583463666890,33.8303333,-116.1758333,2.14,False
939,940,"42km ENE of Adak, Alaska",1583463634440,52.0698333,-176.1185,0.6,False
940,941,"16km NNW of McCaysville, Georgia",1583463589340,35.1258333,-84.4321667,1.58,False
941,942,"7km WSW of Anza, CA",1583463360970,33.5195,-116.7388333,0.55,False
942,943,"14km ENE of Mineral, CA",1583463297960,40.4161667,-121.4271667,0.16,False
943,944,"90km WNW of Talkeetna, Alaska",1583463217914,62.66,-151.703,1.6,False
944,945,"6km S of Idyllwild, CA",1583462775790,33.688,-116.7091667,0.74,False
945,946,"18km NNE of Dillon, Montana",1583462755060,45.3761667,-112.5901667,1.29,False
946,947,"45km N of Gueiria, Venezuela",1583462691005,10.9833,-62.3397,5.0,False
947,948,"14km S of Bodfish, CA",1583462506520,35.4591667,-118.4831667,1.12,False
948,949,"8km ENE of Aratoca, Colombia",1583462337434,6.7376,-72.953,4.6,False
949,950,"21km W of Perry, Utah",1583462120270,41.476,-112.2921667,0.73,False
950,951,"6km NNE of North Shore, CA",1583461925480,33.5731667,-115.9161667,0.99,False
951,952,"109km NNW of Larsen Bay, Alaska",1583461880936,58.3552,-154.6403,0.6,False
952,953,"20km ESE of Little Lake, CA",1583461572660,35.8753333,-117.7041667,0.42,False
953,954,"41km ENE of Adak, Alaska",1583461314160,52.0666667,-176.1385,-0.21,False
954,955,"14km WSW of Searles Valley, CA",1583460871710,35.7008333,-117.5351667,0.61,False
955,956,"62km NNE of Pahrump, Nevada",1583460640181,36.7584,-115.8154,0.7,False
956,957,"22km W of Perry, Utah",1583460487570,41.477,-112.2988333,1.3,False
957,958,"11km SSW of Searles Valley, CA",1583459637900,35.6798333,-117.4685,1.18,False
958,959,"18km NNW of Lindsay, Oklahoma",1583458934169,34.96683333,-97.708,3.38,False
959,960,"17km W of Volcano, Hawaii",1583458707710,19.4585,-155.4045,2.25,False
960,961,"5km NNW of Mira Loma, CA",1583458142840,34.0346667,-117.5351667,1.19,False
961,962,"60km S of Deltana, Alaska",1583457626610,63.3332,-145.0782,1.8,False
962,963,"5km WNW of The Geysers, CA",1583457613010,38.799,-122.8013333,0.28,False
963,964,"9km WNW of Cold Springs, Nevada",1583456900379,39.6976,-120.0901,0.3,False
964,965,"109km NNW of Larsen Bay, Alaska",1583456625600,58.4256667,-154.7676667,-0.34,False
965,966,"8km NW of The Geysers, CA",1583456534550,38.8318329,-122.8181686,0.93,False
966,967,"44km ENE of Adak, Alaska",1583456499400,52.056,-176.0811667,0.02,False
967,968,"4km W of Cobb, CA",1583456428360,38.8235016,-122.7653351,0.15,False
968,969,"6km SSE of Tallaboa, Puerto Rico",1583455613880,17.9423,-66.6875,2.2,False
969,970,"2km ESE of The Geysers, CA",1583455148460,38.7733345,-122.7360001,0.94,False
970,971,"18km E of Little Lake, CA",1583455049380,35.907,-117.7075,0.6,False
971,972,"2km SW of Redwood Valley, CA",1583454553200,39.253,-123.2168333,1.23,False
972,973,"12km SSE of La Parguera, Puerto Rico",1583454306790,17.9183,-67.0026,2.5,False
973,974,"5km NE of Pahala, Hawaii",1583454271350,19.2383327,-155.4316711,2.52,False
974,975,"7km NW of The Geysers, CA",1583453723030,38.8185005,-122.8144989,0.7,False
975,976,"83km NW of Kodiak Station, Alaska",1583453589289,58.3366,-153.477,2.3,False
976,977,"16km SSW of Searles Valley, CA",1583453206560,35.6376667,-117.4743333,0.95,False
977,978,"58km WNW of Willow, Alaska",1583452853951,61.8519,-151.127,1.9,False
978,979,"16km ESE of Little Lake, CA",1583452699620,35.888,-117.7363333,1.04,False
979,980,"11km NNW of Covelo, CA",1583452622640,39.8831667,-123.3021667,1.55,False
980,981,"9km WNW of Cold Springs, Nevada",1583452545357,39.7001,-120.0899,0.7,False
981,982,"1km ESE of Pacheco, CA",1583452390970,37.9786667,-122.065,1.82,False
982,983,"29km S of Guanica, Puerto Rico",1583451698470,17.8168,-66.868,2.87,False
983,984,"54km SSE of Homer, Alaska",1583451587220,59.1703,-151.3277,2.0,False
984,985,"7km NW of The Geysers, CA",1583450904930,38.8248329,-122.8121643,0.75,False
985,986,"13km S of Primo Tapia, B.C., MX",1583449526630,32.1055,-116.9026667,1.56,False
986,987,"3km WSW of Fairview, Oklahoma",1583449356500,36.25716667,-98.50816667,2.56,False
987,988,"26km SSW of Ocotillo Wells, CA",1583449345280,32.9291667,-116.2538333,0.9,False
988,989,"42km ENE of Adak, Alaska",1583449180910,52.0355,-176.0963333,-0.47,False
989,990,"40km ENE of Adak, Alaska",1583449045550,52.0575,-176.145,-0.35,False
990,991,"20km SE of Whitehall, Montana",1583447975660,45.725,-111.9268333,0.08,False
991,992,"6km E of Pahala, Hawaii",1583447187600,19.2053337,-155.4143372,2.11,False
992,993,"26km NW of Fairview, Oklahoma",1583447014729,36.44333333,-98.68066667,1.94,False
993,994,"19km E of Ronan, Montana",1583446925600,47.5081667,-113.8436667,1.29,False
994,995,"7km E of Pahala, Hawaii",1583446711690,19.2071667,-155.4111633,2.31,False
995,996,"6km E of Pahala, Hawaii",1583446684180,19.2128334,-155.41716,2.18,False
996,997,"9km SSW of Princeton, Canada",1583446546070,49.3773333333333,-120.541,1.91,False
997,998,"17km E of Ridgecrest, CA",1583446426520,35.6068333,-117.4855,1.49,False
998,999,"8km WSW of Blanchard, Oklahoma",1583446324129,35.10983333,-97.74033333,1.76,False
999,1000,"19km ESE of Little Lake, CA",1583446284000,35.8825,-117.7056667,0.87,False
1000,1001,"5km SSW of Guanica, Puerto Rico",1583445566110,17.9225,-66.9318,2.63,False
1001,1002,"18km SW of Olancha, CA",1583445352970,36.1898333,-118.1733333,1.27,False
1002,1003,"13km NE of Ridgecrest, CA",1583445226080,35.6861667,-117.5588333,0.79,False
1003,1004,"9km WNW of Cobb, CA",1583445158940,38.8393326,-122.8248367,0.57,False
1004,1005,"13km SSE of Gorman, CA",1583444796240,34.6871667,-118.8108333,1.53,False
1005,1006,"25km NE of Fairbanks, Alaska",1583444493587,65.014,-147.3628,1.6,False
1006,1007,"3km SW of Tallaboa, Puerto Rico",1583441499960,17.9731,-66.7331,1.99,False
1007,1008,"11km ENE of Aguanga, CA",1583441094520,33.4951667,-116.7668333,0.57,False
1008,1009,"10km ENE of Aguanga, CA",1583441045890,33.4795,-116.7646667,0.4,False
1009,1010,"4km SW of Davisboro, Georgia",1583440745740,32.9538333,-82.6473333,2.42,False
1010,1011,"8km ENE of Pahala, Hawaii",1583440647430,19.2311668,-155.3990021,2.07,False
1011,1012,"1km WSW of Redwood Valley, CA",1583440484930,39.2628333,-123.2165,0.97,False
1012,1013,"86km NW of Nikiski, Alaska",1583440304885,61.2994,-152.2583,0.3,False
1013,1014,"22km N of Amboy, Washington",1583440287620,46.114,-122.463666666667,0.51,False
1014,1015,"14km SW of Searles Valley, CA",1583440255920,35.6698333,-117.5038333,0.94,False
1015,1016,"24km NE of King City, CA",1583440212700,36.358,-120.9318333,1.29,False
1016,1017,"2km S of Indios, Puerto Rico",1583440119920,17.968,-66.8223,2.1,False
1017,1018,"23km WSW of Helena West Side, Montana",1583439830590,46.5353333,-112.4008333,2.07,False
1018,1019,"5km SSE of Home Gardens, CA",1583439770530,33.8425,-117.4933333,1.47,False
1019,1020,"43km ENE of Adak, Alaska",1583439669490,52.0691667,-176.1041667,-0.28,False
1020,1021,"22km WNW of Volcano, Hawaii",1583439015000,19.4998333,-155.4421667,0.94,False
1021,1022,"46km ESE of Beatty, Nevada",1583438825716,36.7565,-116.274,-0.5,False
1022,1023,"1km NW of The Geysers, CA",1583438715850,38.7868347,-122.7651672,0.78,False
1023,1024,"17km SE of Portola, California",1583438679638,39.7019,-120.3163,0.5,False
1024,1025,"14km N of Borrego Springs, CA",1583438601700,33.3843333,-116.3728333,1.71,False
1025,1026,"95km SE of King Salmon, Alaska",1583438378320,58.178,-155.3415,-0.69,False
1026,1027,"37km ENE of Redoubt Volcano, Alaska",1583438130708,60.5958,-152.092,1.2,False
1027,1028,"7km S of Idyllwild, CA",1583438090310,33.6776667,-116.7095,0.57,False
1028,1029,"96km SE of King Salmon, Alaska",1583438026100,58.1883333,-155.3206667,0.01,False
1029,1030,"13km WNW of Anza, CA",1583438013960,33.5988333,-116.803,0.61,False
1030,1031,"6km WSW of Anza, CA",1583437280190,33.5295,-116.7313333,0.37,False
1031,1032,"50km SE of Warm Springs, Nevada",1583437107059,37.8256,-116.0313,1.4,False
1032,1033,"15km SSW of Olancha, CA",1583436313360,36.1595,-118.085,1.14,False
1033,1034,"97km ESE of King Salmon, Alaska",1583435989423,58.2013,-155.2729,1.3,False
